Route ID,Agency ID,Route Code,Route Name,Description,Route Type,Route Color,Text Color,Route Description
77A,BMTCB,,K R Market -Lakshmidevinagar,,3,F53333,FFFFFF,77A :K R Market -Lakshmidevinagar
77B,BMTCB,,Mahalakshmi Layout -N R Colony,,3,F53333,FFFFFF,77B :Mahalakshmi Layout -N R Colony
77C,BMTCB,,Nandini layout-N R Colony,,3,F53333,FFFFFF,77C:Nandini layout-N R Colony
77D,BMTCB,,K R Market -Vidhana Soudha Layout,,3,F53333,FFFFFF,77D :K R Market -Vidhana Soudha Layout
77E,BMTCB,,K R Market -Nandini Layout,,3,F53333,FFFFFF,77E :K R Market -Nandini Layout
77F,BMTCB,,K R Market -Jaibhuvaneshwarinagar,,3,F53333,FFFFFF,77F :K R Market -Jaibhuvaneshwarinagar
78,BMTCB,,Kempegowda Bus Station -Rajajinagar 1st Block,,3,F53333,FFFFFF,78:Kempegowda Bus Station -Rajajinagar 1st Block
78A,BMTCB,,Kempegowda Bus Station -ISKCON,,3,F53333,FFFFFF,78A :Kempegowda Bus Station -ISKCON
78E,BMTCB,,Kempegowda Bus Station -Yeshwanthpur Railway Station,,3,F53333,FFFFFF,78E :Kempegowda Bus Station -Yeshwanthpur Railway Station
79,BMTCB,,Shivajinagar -Rajajinagar 1st Block,,3,F53333,FFFFFF,79:Shivajinagar -Rajajinagar 1st Block
79A,BMTCB,,Shivajinagar -Yeshwanthpur,,3,F53333,FFFFFF,79A :Shivajinagar -Yeshwanthpur
79B,BMTCB,,Shivajinagar -Bandireddy Circle,,3,F53333,FFFFFF,79B :Shivajinagar -Bandireddy Circle
79D,BMTCB,,Shivajinagar -Mahalakshmi Layout,,3,F53333,FFFFFF,79D :Shivajinagar -Mahalakshmi Layout
79G,BMTCB,,Shivajinagar -Vidhana Soudha Layout,,3,F53333,FFFFFF,79G :Shivajinagar -Vidhana Soudha Layout
80,BMTCB,,Kempegowda Bus Station -Mahalakshmi Layout,,3,F53333,FFFFFF,80:Kempegowda Bus Station -Mahalakshmi Layout
80A,BMTCB,,Kempegowda Bus Station -Nandini Layout,,3,F53333,FFFFFF,80A :Kempegowda Bus Station -Nandini Layout
80B,BMTCB,,Kempegowda Bus Station -Jaimaruthinagar,,3,F53333,FFFFFF,80B :Kempegowda Bus Station -Jaimaruthinagar
80C,BMTCB,,Kempegowda Bus Station -Goraguntepalya,,3,F53333,FFFFFF,80C :Kempegowda Bus Station -Goraguntepalya
80D,BMTCB,,Kempegowda Bus Station -Jaimaruthinagar Ravi Layout,,3,F53333,FFFFFF,80D :Kempegowda Bus Station -Jaimaruthinagar Ravi Layout
80E,BMTCB,,Kempegowda Bus Station -Krishnanandanagar (Mahalakshmi Layout),,3,F53333,FFFFFF,80E :Kempegowda Bus Station -Krishnanandanagar (Mahalakshmi Layout)
80F,BMTCB,,Kempegowda Bus Station -Jaibhuvaneshwarinagar,,3,F53333,FFFFFF,80F :Kempegowda Bus Station -Jaibhuvaneshwarinagar
80G,BMTCB,,Kempegowda Bus Station -Swatantra Yodhara Nagar,,3,F53333,FFFFFF,80G :Kempegowda Bus Station -Swatantra Yodhara Nagar
80H,BMTCB,,Nandini Layout -City Railway Station,,3,F53333,FFFFFF,80H :Nandini Layout -City Railway Station
81,BMTCB,,K R Market -Lakshminarayanapura,,3,F53333,FFFFFF,81:K R Market -Lakshminarayanapura
82,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,82:Kempegowda Bus Station -Kempegowda Bus Station
82A,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,82A :Kempegowda Bus Station -Kempegowda Bus Station
82C,BMTCB,,Kempegowda Bus Station -Yeshwanthpur,,3,F53333,FFFFFF,82C :Kempegowda Bus Station -Yeshwanthpur
83,BMTCB,,K R Market -Bandireddy Circle,,3,F53333,FFFFFF,83:K R Market -Bandireddy Circle
83C,BMTCB,,Kempegowda Bus Station -Yeshwanthpur Railway Station,,3,F53333,FFFFFF,83C :Kempegowda Bus Station -Yeshwanthpur Railway Station
83D,BMTCB,,K R Market -Bandireddy Circle,,3,F53333,FFFFFF,83D :K R Market -Bandireddy Circle
84,BMTCB,,K R Market -Swatantra Yodhara Nagar,,3,F53333,FFFFFF,84:K R Market -Swatantra Yodhara Nagar
85,BMTCB,,Kempegowda Bus Station -Prakashnagar,,3,F53333,FFFFFF,85:Kempegowda Bus Station -Prakashnagar
86,BMTCB,,Kempegowda Bus Station -KHB Colony,,3,F53333,FFFFFF,86:Kempegowda Bus Station -KHB Colony
86E,BMTCB,,KHB Colony -Jayanagar 9th Block,,3,F53333,FFFFFF,86E :KHB Colony -Jayanagar 9th Block
87,BMTCB,,Kempegowda Bus Station -Hampinagar,,3,F53333,FFFFFF,87:Kempegowda Bus Station -Hampinagar
87A,BMTCB,,Kempegowda Bus Station -Hampinagar,,3,F53333,FFFFFF,87A :Kempegowda Bus Station -Hampinagar
87B,BMTCB,,Kempegowda Bus Station -Nayandahalli Railway Gate,,3,F53333,FFFFFF,87B :Kempegowda Bus Station -Nayandahalli Railway Gate
87C,BMTCB,,Kempegowda Bus Station -Hampinagar,,3,F53333,FFFFFF,87C :Kempegowda Bus Station -Hampinagar
87D,BMTCB,,Kempegowda Bus Station -Gangondanahalli (Mysore Road),,3,F53333,FFFFFF,87D :Kempegowda Bus Station -Gangondanahalli (Mysore Road)
87J,BMTCB,,Kempegowda Bus Station -Telecom Layout,,3,F53333,FFFFFF,87J :Kempegowda Bus Station -Telecom Layout
88,BMTCB,,Kempegowda Bus Station -Basaveshwaranagar,,3,F53333,FFFFFF,88:Kempegowda Bus Station -Basaveshwaranagar
88A,BMTCB,,Kempegowda Bus Station -Basaveshwaranagar 3rd Stage,,3,F53333,FFFFFF,88A :Kempegowda Bus Station -Basaveshwaranagar 3rd Stage
88E,BMTCB,,K R Market -Basaveshwaranagar 3rd Stage,,3,F53333,FFFFFF,88E :K R Market -Basaveshwaranagar 3rd Stage
89,BMTCB,,Kempegowda Bus Station -Kurubarahalli (Basaveshwaranagar),,3,F53333,FFFFFF,89:Kempegowda Bus Station -Kurubarahalli (Basaveshwaranagar)
89A,BMTCB,,Kempegowda Bus Station -Kaverinagar (Basaveshwaranagar),,3,F53333,FFFFFF,89A :Kempegowda Bus Station -Kaverinagar (Basaveshwaranagar)
89B,BMTCB,,Kempegowda Bus Station -Geleyara Balaga Layout,,3,F53333,FFFFFF,89B :Kempegowda Bus Station -Geleyara Balaga Layout
89D,BMTCB,,Kempegowda Bus Station -Kurubarahalli (Basaveshwaranagar),,3,F53333,FFFFFF,89D :Kempegowda Bus Station -Kurubarahalli (Basaveshwaranagar)
89E,BMTCB,,Kempegowda Bus Station -Kaverinagar (Basaveshwaranagar),,3,F53333,FFFFFF,89E :Kempegowda Bus Station -Kaverinagar (Basaveshwaranagar)
90,BMTCB,,Kempegowda bus station-Yeshvantapura,,3,F53333,FFFFFF,90:Kempegowda bus station-Yeshvantapura
90E,BMTCB,,Kempegowda Bus Station -Yeshwanthpur Railway Station,,3,F53333,FFFFFF,90E :Kempegowda Bus Station -Yeshwanthpur Railway Station
91,BMTCB,,Srinagar -Yeshwanthpur Railway Station,,3,F53333,FFFFFF,91:Srinagar -Yeshwanthpur Railway Station
91B,BMTCB,,K R Market -Rajmahal Vilas Extension,,3,F53333,FFFFFF,91B :K R Market -Rajmahal Vilas Extension
91C,BMTCB,,Srinagar -Yeshwanthpur,,3,F53333,FFFFFF,91C :Srinagar -Yeshwanthpur
91D,BMTCB,,K R Market -Yeshwanthpur Regulated Market,,3,F53333,FFFFFF,91D :K R Market -Yeshwanthpur Regulated Market
91E,BMTCB,,Yeshwanthpur Regulated Market -Brindavananagar Jinkevana,,3,F53333,FFFFFF,91E :Yeshwanthpur Regulated Market -Brindavananagar Jinkevana
92E,BMTCB,,Shivajinagar -Yeshwanthpur Railway Station,,3,F53333,FFFFFF,92E :Shivajinagar -Yeshwanthpur Railway Station
93B,BMTCB,,Shivajinagar -Rajmahal Vilas 2nd Stage,,3,F53333,FFFFFF,93B :Shivajinagar -Rajmahal Vilas 2nd Stage
93C,BMTCB,,Shivajinagar -Nethaji Circle,,3,F53333,FFFFFF,93C :Shivajinagar -Nethaji Circle
94,BMTCB,,Shivajinagar -Yeshwanthpur Railway Station,,3,F53333,FFFFFF,94:Shivajinagar -Yeshwanthpur Railway Station
94A,BMTCB,,Shivajinagar -Nandini Layout,,3,F53333,FFFFFF,94A :Shivajinagar -Nandini Layout
94C,BMTCB,,Shivajinagar -Mohankumarnagar,,3,F53333,FFFFFF,94C :Shivajinagar -Mohankumarnagar
94E,BMTCB,,Shivajinagar -Yeshwanthpur Railway Station,,3,F53333,FFFFFF,94E :Shivajinagar -Yeshwanthpur Railway Station
95,BMTCB,,Shivajinagar -Kamalanagar BEML Layout,,3,F53333,FFFFFF,95:Shivajinagar -Kamalanagar BEML Layout
95A,BMTCB,,K R Market -Kamalanagar BEML Layout,,3,F53333,FFFFFF,95A :K R Market -Kamalanagar BEML Layout
95B,BMTCB,,K R Market -Kamalanagar,,3,F53333,FFFFFF,95B :K R Market -Kamalanagar
95E,BMTCB,,Kamalanagar BEML Layout -Rajmahal Vilas 2nd Stage,,3,F53333,FFFFFF,95E :Kamalanagar BEML Layout -Rajmahal Vilas 2nd Stage
96,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,96:Kempegowda Bus Station -Kempegowda Bus Station
96A,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,96A :Kempegowda Bus Station -Kempegowda Bus Station
96B,BMTCB,,Kempegowda Bus Station -Kamalanagar BEML Layout,,3,F53333,FFFFFF,96B :Kempegowda Bus Station -Kamalanagar BEML Layout
96C,BMTCB,,Kempegowda Bus Station -Shankar Nag Bus Station,,3,F53333,FFFFFF,96C :Kempegowda Bus Station -Shankar Nag Bus Station
96D,BMTCB,,Kempegowda Bus Station -Kamalanagar,,3,F53333,FFFFFF,96D :Kempegowda Bus Station -Kamalanagar
96E,BMTCB,,Kempegowda Bus Station -Kamalanagar BEML Layout,,3,F53333,FFFFFF,96E :Kempegowda Bus Station -Kamalanagar BEML Layout
96F,BMTCB,,Kempegowda Bus Station -Bhimajyothinagar,,3,F53333,FFFFFF,96F :Kempegowda Bus Station -Bhimajyothinagar
96G,BMTCB,,Kempegowda Bus Station -Shankar Nag Bus Station,,3,F53333,FFFFFF,96G :Kempegowda Bus Station -Shankar Nag Bus Station
96J,BMTCB,,Basaveshwaranagar -Basaveshwaranagar,,3,F53333,FFFFFF,96J :Basaveshwaranagar -Basaveshwaranagar
96K,BMTCB,,Basaveshwaranagar -Basaveshwaranagar,,3,F53333,FFFFFF,96K :Basaveshwaranagar -Basaveshwaranagar
98B,BMTCB,,Kempegowda Bus Station -Rajmahal Vilas 2nd Stage,,3,F53333,FFFFFF,98B :Kempegowda Bus Station -Rajmahal Vilas 2nd Stage
98D,BMTCB,,K R Market -Nethaji Circle,,3,F53333,FFFFFF,98D :K R Market -Nethaji Circle
98E,BMTCB,,Kempegowda Bus Station -Lakshmidevinagar,,3,F53333,FFFFFF,98E :Kempegowda Bus Station -Lakshmidevinagar
98F,BMTCB,,Kempegowda Bus Station -Vidhana Soudha Layout,,3,F53333,FFFFFF,98F :Kempegowda Bus Station -Vidhana Soudha Layout
98G,BMTCB,,Kempegowda Bus Station -Lottegollahalli Railway Colony,,3,F53333,FFFFFF,98G :Kempegowda Bus Station -Lottegollahalli Railway Colony
99A,BMTCB,,Kempegowda Bus Station -Chowdeshwari Bus Station,,3,F53333,FFFFFF,99A :Kempegowda Bus Station -Chowdeshwari Bus Station
99B,BMTCB,,Kempegowda Bus Station -Mohankumarnagar,,3,F53333,FFFFFF,99B :Kempegowda Bus Station -Mohankumarnagar
99E,BMTCB,,K R Market -Chowdeshwari Bus Station,,3,F53333,FFFFFF,99E :K R Market -Chowdeshwari Bus Station
100,BMTCB,,Shivajinagar -Sadashivanagar,,3,F53333,FFFFFF,100:Shivajinagar -Sadashivanagar
100C,BMTCB,,Shivajinagar- Chowdeshwari bus stand,,3,F53333,FFFFFF,100C:Shivajinagar- Chowdeshwari bus stand
100E,BMTCB,,Sadashivanagar-Shivajinagar-Kuvempunagar(BTM layout),,3,F53333,FFFFFF,100E:Sadashivanagar-Shivajinagar-Kuvempunagar(BTM layout)
102,BMTCB,,K R Market -Sadashivanagar,,3,F53333,FFFFFF,102:K R Market -Sadashivanagar
104,BMTCB,,Kempegowda Bus Station -Sadashivanagar,,3,F53333,FFFFFF,104:Kempegowda Bus Station -Sadashivanagar
105A,BMTCB,,Rajmahal Guttahalli -Raghavendra Colony,,3,F53333,FFFFFF,105A :Rajmahal Guttahalli -Raghavendra Colony
107,BMTCB,,Shivajinagar -Anandanagar,,3,F53333,FFFFFF,107:Shivajinagar -Anandanagar
107C,BMTCB,,Shivajinagar -R T Nagar,,3,F53333,FFFFFF,107C :Shivajinagar -R T Nagar
107D,BMTCB,,J P Nagar 3rd Phase -R T Nagar,,3,F53333,FFFFFF,107D :J P Nagar 3rd Phase -R T Nagar
108,BMTCB,,K R Market -Anandanagar,,3,F53333,FFFFFF,108:K R Market -Anandanagar
108B,BMTCB,,Kempegowda Bus Station -Ganganagar,,3,F53333,FFFFFF,108B :Kempegowda Bus Station -Ganganagar
110,BMTCB,,Jagajeevanramnagar -J C Nagar,,3,F53333,FFFFFF,110:Jagajeevanramnagar -J C Nagar
111,BMTCB,,K R Market -Kaval Byrasandra,,3,F53333,FFFFFF,111:K R Market -Kaval Byrasandra
111A,BMTCB,,K R Market -Kaval Byrasandra,,3,F53333,FFFFFF,111A :K R Market -Kaval Byrasandra
111C,BMTCB,,Kempegowda Bus Station -Kaval Byrasandra,,3,F53333,FFFFFF,111C :Kempegowda Bus Station -Kaval Byrasandra
111D,BMTCB,,Kempegowda Bus Station -Kaval Byrasandra,,3,F53333,FFFFFF,111D :Kempegowda Bus Station -Kaval Byrasandra
112,BMTCB,,Shivajinagar -Kaval Byrasandra,,3,F53333,FFFFFF,112:Shivajinagar -Kaval Byrasandra
112A,BMTCB,,Shivajinagar -Kaval Byrasandra,,3,F53333,FFFFFF,112A :Shivajinagar -Kaval Byrasandra
112E,BMTCB,,Kaval Byrasandra -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,112E :Kaval Byrasandra -Kuvempunagar (BTM Layout)
113,BMTCB,,Shivajinagar -Pillanna Garden,,3,F53333,FFFFFF,113:Shivajinagar -Pillanna Garden
113E,BMTCB,,K R Market -Pillanna Garden,,3,F53333,FFFFFF,113E :K R Market -Pillanna Garden
114,BMTCB,,K R Market -Sultanpalya,,3,F53333,FFFFFF,114:K R Market -Sultanpalya
114A,BMTCB,,Shivajinagar -Sultanpalya,,3,F53333,FFFFFF,114A :Shivajinagar -Sultanpalya
114C,BMTCB,,Kempegowda Bus Station -Sultanpalya,,3,F53333,FFFFFF,114C :Kempegowda Bus Station -Sultanpalya
114E,BMTCB,,Sultanpalya -Banashankari,,3,F53333,FFFFFF,114E :Sultanpalya -Banashankari
115,BMTCB,,Kempegowda Bus Station -Anandanagar,,3,F53333,FFFFFF,115:Kempegowda Bus Station -Anandanagar
115A,BMTCB,,Kaval Byrasandra -Kamalanagar BEML Layout,,3,F53333,FFFFFF,115A :Kaval Byrasandra -Kamalanagar BEML Layout
119,BMTCB,,Shivajinagar -Marappa Garden,,3,F53333,FFFFFF,119:Shivajinagar -Marappa Garden
119A,BMTCB,,Kempegowda Bus Station -Chinnappa Garden,,3,F53333,FFFFFF,119A :Kempegowda Bus Station -Chinnappa Garden
119B,BMTCB,,K R Market -Chinnappa Garden,,3,F53333,FFFFFF,119B :K R Market -Chinnappa Garden
121A,BMTCB,,Shivajinagar -Timber Yard Layout,,3,F53333,FFFFFF,121A :Shivajinagar -Timber Yard Layout
121B,BMTCB,,Shivajinagar -MCTC Mysore Road Bus Station,,3,F53333,FFFFFF,121B :Shivajinagar -MCTC Mysore Road Bus Station
122,BMTCB,,Kempegowda Bus Station -Old Baiyyappanahalli,,3,F53333,FFFFFF,122:Kempegowda Bus Station -Old Baiyyappanahalli
123,BMTCB,,Shivajinagar -Old Baiyyappanahalli,,3,F53333,FFFFFF,123:Shivajinagar -Old Baiyyappanahalli
124,BMTCB,,Kempegowda Bus Station -Chinnappa Garden,,3,F53333,FFFFFF,124:Kempegowda Bus Station -Chinnappa Garden
125A,BMTCB,,K R Market -Marappa Garden,,3,F53333,FFFFFF,125A :K R Market -Marappa Garden
125E,BMTCB,,Shivajinagar -Chinnappa Garden,,3,F53333,FFFFFF,125E :Shivajinagar -Chinnappa Garden
126,BMTCB,,Kempegowda Bus Station -Jeevanahalli,,3,F53333,FFFFFF,126:Kempegowda Bus Station -Jeevanahalli
126A,BMTCB,,K R Market -Jeevanahalli,,3,F53333,FFFFFF,126A :K R Market -Jeevanahalli
127,BMTCB,,Shivajinagar -Jeevanahalli,,3,F53333,FFFFFF,127:Shivajinagar -Jeevanahalli
128,BMTCB,,Shivajinagar -Cox Town,,3,F53333,FFFFFF,128:Shivajinagar -Cox Town
129,BMTCB,,Shivajinagar -Kempegowda Bus Station,,3,F53333,FFFFFF,129:Shivajinagar -Kempegowda Bus Station
129C,BMTCB,,Kempegowda Bus Station -Legislators Home,,3,F53333,FFFFFF,129C :Kempegowda Bus Station -Legislators Home
130,BMTCB,,K R Market -Doopanahalli,,3,F53333,FFFFFF,130:K R Market -Doopanahalli
130E,BMTCB,,Domlur -Raghavendra Colony,,3,F53333,FFFFFF,130E :Domlur -Raghavendra Colony
131,BMTCB,,Kempegowda Bus Station -Doopanahalli,,3,F53333,FFFFFF,131:Kempegowda Bus Station -Doopanahalli
131E,BMTCB,,Domlur -Basaveshwaranagar,,3,F53333,FFFFFF,131E :Domlur -Basaveshwaranagar
131F,BMTCB,,Kempegowda Bus Station -Domlur,,3,F53333,FFFFFF,131F :Kempegowda Bus Station -Domlur
132,BMTCB,,Shivajinagar -Domlur,,3,F53333,FFFFFF,132:Shivajinagar -Domlur
132B,BMTCB,,Shivajinagar -Domlur,,3,F53333,FFFFFF,132B :Shivajinagar -Domlur
133E,BMTCB,,Domlur -Byatarayanapura (Mysore Road),,3,F53333,FFFFFF,133E :Domlur -Byatarayanapura (Mysore Road)
134A,BMTCB,,Shivajinagar -Doopanahalli,,3,F53333,FFFFFF,134A :Shivajinagar -Doopanahalli
136,BMTCB,,Kempegowda Bus Station -Indiranagar ESI Hospital,,3,F53333,FFFFFF,136:Kempegowda Bus Station -Indiranagar ESI Hospital
137,BMTCB,,Domlur -Yeshwanthpur,,3,F53333,FFFFFF,137:Domlur -Yeshwanthpur
137A,BMTCB,,Jeevanabhimanagar -Chowdeshwari Bus Station,,3,F53333,FFFFFF,137A :Jeevanabhimanagar -Chowdeshwari Bus Station
138,BMTCB,,Kempegowda Bus Station -Jeevanabhimanagar,,3,F53333,FFFFFF,138:Kempegowda Bus Station -Jeevanabhimanagar
138A,BMTCB,,Jeevanabhimanagar -City Railway Station,,3,F53333,FFFFFF,138A :Jeevanabhimanagar -City Railway Station
138D,BMTCB,,Kempegowda Bus Station -Jeevanabhimanagar,,3,F53333,FFFFFF,138D :Kempegowda Bus Station -Jeevanabhimanagar
138E,BMTCB,,Jeevanabhimanagar -Mahalakshmi Layout,,3,F53333,FFFFFF,138E :Jeevanabhimanagar -Mahalakshmi Layout
139,BMTCB,,Shivajinagar -Jeevanabhimanagar,,3,F53333,FFFFFF,139:Shivajinagar -Jeevanabhimanagar
140,BMTCB,,K R Market -Viveknagar,,3,F53333,FFFFFF,140:K R Market -Viveknagar
140A,BMTCB,,K R Market -Shinivagilu,,3,F53333,FFFFFF,140A :K R Market -Shinivagilu
140B,BMTCB,,K R Market -Koramangala Housing Complex,,3,F53333,FFFFFF,140B :K R Market -Koramangala Housing Complex
140E,BMTCB,,K R Market -Ejipura,,3,F53333,FFFFFF,140E :K R Market -Ejipura
141,BMTCB,,Shivajinagar -Viveknagar,,3,F53333,FFFFFF,141:Shivajinagar -Viveknagar
141A,BMTCB,,Shivajinagar -Koramangala Housing Complex,,3,F53333,FFFFFF,141A :Shivajinagar -Koramangala Housing Complex
141B,BMTCB,,Shivajinagar -Koramangala 8th Block,,3,F53333,FFFFFF,141B :Shivajinagar -Koramangala 8th Block
141E,BMTCB,,Shivajinagar -Shinivagilu,,3,F53333,FFFFFF,141E :Shivajinagar -Shinivagilu
143,BMTCB,,K R Market -Neelasandra,,3,F53333,FFFFFF,143:K R Market -Neelasandra
143A,BMTCB,,Neelasandra -Jagajeevanramnagar,,3,F53333,FFFFFF,143A :Neelasandra -Jagajeevanramnagar
143E,BMTCB,,K R Market -Neelasandra Rose Garden,,3,F53333,FFFFFF,143E :K R Market -Neelasandra Rose Garden
144,BMTCB,,Shivajinagar -Neelasandra,,3,F53333,FFFFFF,144:Shivajinagar -Neelasandra
144A,BMTCB,,Shivajinagar -Gajendranagar,,3,F53333,FFFFFF,144A :Shivajinagar -Gajendranagar
144B,BMTCB,,Shivajinagar -Lakshman Rao Nagar,,3,F53333,FFFFFF,144B :Shivajinagar -Lakshman Rao Nagar
144E,BMTCB,,Shivajinagar -Neelasandra Rose Garden,,3,F53333,FFFFFF,144E :Shivajinagar -Neelasandra Rose Garden
144H,BMTCB,,Neelasandra-Shivajinagar-Nandini layout,,3,F53333,FFFFFF,144H:Neelasandra-Shivajinagar-Nandini layout
145,BMTCB,,Kempegowda Bus Station -Neelasandra,,3,F53333,FFFFFF,145:Kempegowda Bus Station -Neelasandra
146,BMTCB,,Kempegowda Bus Station -Viveknagar,,3,F53333,FFFFFF,146:Kempegowda Bus Station -Viveknagar
146A,BMTCB,,Kempegowda Bus Station -Koramangala Housing Complex,,3,F53333,FFFFFF,146A :Kempegowda Bus Station -Koramangala Housing Complex
146B,BMTCB,,Kempegowda Bus Station -Shinivagilu,,3,F53333,FFFFFF,146B :Kempegowda Bus Station -Shinivagilu
146E,BMTCB,,Kempegowda Bus Station -Ejipura,,3,F53333,FFFFFF,146E :Kempegowda Bus Station -Ejipura
150,BMTCB,,Shivajinagar -K R Market,,3,F53333,FFFFFF,150:Shivajinagar -K R Market
152,BMTCB,,Neelasandra -Pillanna Garden,,3,F53333,FFFFFF,152:Neelasandra -Pillanna Garden
154,BMTCB,,Shivajinagar -Vinayakanagar (Guddadahalli),,3,F53333,FFFFFF,154:Shivajinagar -Vinayakanagar (Guddadahalli)
155,BMTCB,,Shivajinagar -Jagajeevanramnagar,,3,F53333,FFFFFF,155:Shivajinagar -Jagajeevanramnagar
159,BMTCB,,Shivajinagar -Shivajinagar,,3,F53333,FFFFFF,159:Shivajinagar -Shivajinagar
161B,BMTCB,,Shivajinagar -Jaibheemanagar,,3,F53333,FFFFFF,161B :Shivajinagar -Jaibheemanagar
161C,BMTCB,,Shivajinagar -Old Gurappanapalya,,3,F53333,FFFFFF,161C :Shivajinagar -Old Gurappanapalya
161D,BMTCB,,Shivajinagar -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,161D :Shivajinagar -Kuvempunagar (BTM Layout)
161F,BMTCB,,Shivajinagar -Balajinagar,,3,F53333,FFFFFF,161F :Shivajinagar -Balajinagar
162,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,162:Kempegowda Bus Station -Kempegowda Bus Station
162A,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,162A :Kempegowda Bus Station -Kempegowda Bus Station
162B,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,162B :Kempegowda Bus Station -Kempegowda Bus Station
162C,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,162C :Kempegowda Bus Station -Kempegowda Bus Station
162D,BMTCB,,Mahalakshmi Layout -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,162D :Mahalakshmi Layout -Kuvempunagar (BTM Layout)
162E,BMTCB,,Rajajinagar 1st Block -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,162E :Rajajinagar 1st Block -Kuvempunagar (BTM Layout)
163,BMTCB,,K R Market -Koramangala,,3,F53333,FFFFFF,163:K R Market -Koramangala
163A,BMTCB,,K R Market -Koramangala,,3,F53333,FFFFFF,163A :K R Market -Koramangala
163B,BMTCB,,K R Market -Koramangala 8th Block,,3,F53333,FFFFFF,163B :K R Market -Koramangala 8th Block
163C,BMTCB,,K R Market -Lakshman Rao Nagar,,3,F53333,FFFFFF,163C :K R Market -Lakshman Rao Nagar
164,BMTCB,,Shivajinagar -Kuvempunagar (BTM Layout),,3,F53333,FFFFFF,164:Shivajinagar -Kuvempunagar (BTM Layout)
165,BMTCB,,Kempegowda Bus Station -Kempegowda Bus Station,,3,F53333,FFFFFF,165:Kempegowda Bus Station -Kempegowda Bus Station
165B,BMTCB,,Kempegowda Bus Station -Gajendranagar,,3,F53333,FFFFFF,165B :Kempegowda Bus Station -Gajendranagar
165C,BMTCB,,Kempegowda Bus Station -Adugodi,,3,F53333,FFFFFF,165C :Kempegowda Bus Station -Adugodi
165E,BMTCB,,Kempegowda Bus Station -Adugodi Police Quarters,,3,F53333,FFFFFF,165E :Kempegowda Bus Station -Adugodi Police Quarters
166,BMTCB,,Shivajinagar -Koramangala,,3,F53333,FFFFFF,166:Shivajinagar -Koramangala
166A,BMTCB,,Lottegollahalli Railway Colony -Koramangala,,3,F53333,FFFFFF,166A :Lottegollahalli Railway Colony -Koramangala
168A,BMTCB,,K R Market -Jaibheemanagar,,3,F53333,FFFFFF,168A :K R Market -Jaibheemanagar
168D,BMTCB,,Kempegowda Bus Station -Thavarekere (BTM Layout),,3,F53333,FFFFFF,168D :Kempegowda Bus Station -Thavarekere (BTM Layout)
168E,BMTCB,,Kempegowda Bus Station -Jaibheemanagar,,3,F53333,FFFFFF,168E :Kempegowda Bus Station -Jaibheemanagar
168F,BMTCB,,Kempegowda Bus Station -Old Gurappanapalya,,3,F53333,FFFFFF,168F :Kempegowda Bus Station -Old Gurappanapalya
169,BMTCB,,Kurubarahalli (Basaveshwaranagar) -Jeevanahalli,,3,F53333,FFFFFF,169:Kurubarahalli (Basaveshwaranagar) -Jeevanahalli
170,BMTCB,,Koramangala -Vijayanagar,,3,F53333,FFFFFF,170:Koramangala -Vijayanagar
170E,BMTCB,,Chamarajpet Mydana -Koramangala,,3,F53333,FFFFFF,170E :Chamarajpet Mydana -Koramangala
171,BMTCB,,Kempegowda Bus Station -Koramangala,,3,F53333,FFFFFF,171:Kempegowda Bus Station -Koramangala
171B,BMTCB,,Kempegowda Bus Station -Koramangala 8th Block,,3,F53333,FFFFFF,171B :Kempegowda Bus Station -Koramangala 8th Block
171C,BMTCB,,Kempegowda Bus Station -Koramangala Kendriya Sadan,,3,F53333,FFFFFF,171C :Kempegowda Bus Station -Koramangala Kendriya Sadan
171D,BMTCB,,Kempegowda Bus Station -Venkatapura,,3,F53333,FFFFFF,171D :Kempegowda Bus Station -Venkatapura
171E,BMTCB,,Koramangala -Kamalanagar BEML Layout,,3,F53333,FFFFFF,171E :Koramangala -Kamalanagar BEML Layout
171F,BMTCB,,Kempegowda Bus Station -Koramangala Housing Complex,,3,F53333,FFFFFF,171F :Kempegowda Bus Station -Koramangala Housing Complex
171G,BMTCB,,Kempegowda Bus Station -Koramangala,,3,F53333,FFFFFF,171G :Kempegowda Bus Station -Koramangala
171H,BMTCB,,Kempegowda Bus Station -Koramangala Housing Complex,,3,F53333,FFFFFF,171H :Kempegowda Bus Station -Koramangala Housing Complex
171J,BMTCB,,Koramangala -City Railway Station,,3,F53333,FFFFFF,171J :Koramangala -City Railway Station
